J542APN,land-rover-freelander,Black,1992
J545VPU,ford-focus,Gold,1992
J550EHV,vauxhall-meriva,Gold,1992
J555WDX,vauxhall-mokka,Yellow,1992
J559RCB,vauxhall-astra,Grey,1992
J560ULH,mercedes-glc-class,Gold,1992
J565HRN,toyota-aygo,Silver,1992
J572DMD,bmw-3-series,Black,1992
J575XWN,vauxhall-astra,Orange,1992
J580WRT,mercedes-glc-class,Black,1992
J586EAP,mercedes-a-class,White,1992
J588PBY,mazda-mx-5,Blue,1992
J590CVJ,skoda-octavia,Red,1992
J599DVA,lexus-rx450,Yellow,1992
J599JBY,seat-leon,Green,1992
J599TXK,mitsubishi-colt,Purple,1992
J603NYM,mazda-2,Purple,1992
J605XEA,volvo-v40,Gold,1992
J609VXG,vauxhall-zafira,Purple,1992
J611LCC,seat-leon,White,1992
J613ACA,peugeot-3008,Orange,1992
J620RCA,vauxhall-corsa,Black,1992
J626JPF,honda-civic,Blue,1992
J636DPL,mini-cooper,Black,1992
J638JAL,renault-scenic,Yellow,1992
J649BKV,volvo-v40,White,1992
J664WLA,volvo-xc60,Turquoise,1992
J673DTL,rover-75,Blue,1992
J680VYP,vauxhall-astra,Turquoise,1992
J681MGR,honda-insight,Orange,1992
J713HRG,nissan-qashqai,Blue,1992
J751NUW,land-rover-freelander,Grey,1992
J764RPV,ford-fiesta,Turquoise,1992
J778DDL,vauxhall-viva,Turquoise,1992
J789CNJ,land-rover-discovery,Purple,1992
J790REL,vauxhall-insignia,Grey,1992
J795HED,vauxhall-corsa,Blue,1992
J799LEU,vauxhall-zafira,Turquoise,1992
J802VGC,nissan-juke,Orange,1992
J816XWR,vauxhall-astra,Silver,1992
J818XKB,porsche-911,Red,1992
J829GVP,audi-a1,Purple,1992
J834YKU,volkswagen-golf,Silver,1992
J839BTT,vauxhall-astra,Grey,1992
J845NNU,vauxhall-mokka,Grey,1992
J851CPL,honda-jazz,Blue,1992
J868LEC,peugeot-308,Turquoise,1992
J875GKU,subaru-outback,Turquoise,1992
J885EAM,nissan-micra,Blue,1992
J887JAG,renault-megane,Yellow,1992
J887UJY,honda-jazz,Red,1992
J888RCD,nissan-micra,Yellow,1992
J902DPA,ferrari-f430,White,1992
J902EVH,vauxhall-mokka,Red,1992
J905ANE,bmw-4-series,Orange,1992
J912LME,porsche-macan,Red,1992
J914NJF,skoda-octavia,Red,1992
J915BAJ,ford-fiesta,Purple,1992
J941UDD,renault-clio,Silver,1992
J941XTR,kia-rio,Black,1992
J973WME,volvo-v40,Green,1992
J975DBC,volkswagen-up-by,Red,1992
J978AAT,ford-focus,White,1992
J982YBE,ford-fiesta,Yellow,1992
J984HCH,bmw-x1,White,1992
J987EPN,ford-b-max,Yellow,1992
JA05NNX,bmw-3-series,White,2005
JA17KJP,land-rover-discovery,Yellow,2017
JAJ201B,bmw-3-series,Blue,1981
JAT647B,ford-fiesta,Grey,1981
JAU222J,volkswagen-golf,Yellow,1973
JB06ELV,ford-fiesta,Red,2006
JB07TMC,seat-leon,Turquoise,2007
JB08VWV,volvo-xc70,Black,2008
JB09JDH,jaguar-mk-ii,Purple,2009
JB16AMX,vauxhall-zafira,Green,2016
JB17VUH,seat-ibiza,Gold,2017
JB19XTF,suzuki-alto,Purple,2019
JBE316L,ds-ds3,White,1971
JBT861F,vauxhall-astra,Turquoise,1977
JC01MTA,bmw-5-series,Gold,2001
JC10CFE,honda-crv,Silver,2010
JC10EPR,nissan-qashqai,Red,2010
JC11HVG,honda-crv,White,2011
JCD714K,saab-900,Purple,1972
JCF667H,porsche-panamera,Grey,1975
JCH819F,alfa-romeo-giulietta,Green,1977
JCV419E,porsche-cayman,Grey,1978
JD02DYX,land-rover-discovery,Yellow,2002
JD03GEW,vauxhall-astra,Green,2003
JD04JCE,honda-jazz,Gold,2004
JD08TXF,nissan-juke,Red,2008
JD09DKE,vauxhall-astra,Yellow,2009
JD15DBX,volvo-v50,Turquoise,2015
JD15ELR,bmw-5-series,White,2015
JD19WGX,citroen-c1,White,2019
JDF698F,nissan-pixo,White,1977
JDG575C,renault-twingo,Gold,1980
JE04FHX,nissan-qashqai,Grey,2004
JE07ANC,vauxhall-corsa,Turquoise,2007
JE18RKJ,ford-focus,White,2018
JEF440D,audi-q7,Silver,1979
JF03EBH,volkswagen-polo,Orange,2003
JF04ELY,audi-a4,Green,2004
JF07UWR,peugeot-207,Silver,2007
JF09UAH,vauxhall-insignia,Yellow,2009
JF10CVB,vauxhall-corsa,Yellow,2010
JF12GVH,mercedes-a-class,White,2012
JF12NGN,honda-jazz,Grey,2012
JFR403L,hyundai-i20,White,1971
JFX943I,toyota-aygo,Purple,1974
JG10VAG,peugeot-3008,Yellow,2010
JG12JFA,toyota-aygo,Black,2012
JG13YAA,land-rover-freelander,Black,2013
JG17TJT,renault-kadjar,Black,2017
JGC139K,mitsubishi-colt,Green,1972
JGP633H,fiat-punto,Black,1975
JH01UAL,bmw-x5,Turquoise,2001
JHH843D,suzuki-vitara,Red,1979
JJ06EWG,peugeot-207,Blue,2006
JJH500B,vauxhall-insignia,Gold,1981
JJJ674D,mercedes-a-class,Turquoise,1979
JJL240B,audi-a3,Silver,1981
JJN981B,ford-fiesta,Black,1981
JJU651H,vauxhall-corsa,Green,1975
JK06CDV,land-rover-freelander,Yellow,2006
JK06YNA,ford-focus,Gold,2006
JK17MXM,mini-cooper,White,2017
JKP314F,hyundai-i10,White,1977
JL05WBU,audi-tt,White,2005
JL06HJE,jaguar-xe-series,Red,2006
JL12XHC,honda-jazz,Turquoise,2012
JL15KXY,vauxhall-corsa,Turquoise,2015
JL16RYP,alfa-romeo-giulietta,Silver,2016
JL16WYR,ford-ecosport,Black,2016
JL20NVT,volkswagen-touran,Gold,2020
JLB667C,ford-mondeo,Black,1980
JLX174D,bmw-3-series,Blue,1979
JLY715L,toyota-c-hr,White,1971
JM04CMP,bmw-5-series,Purple,2004
JM04PWF,skoda-kodiaq,White,2004
JM06XGF,hyundai-i10,Orange,2006
JM11WDR,bmw-3-series,White,2011
JM16HCG,ford-focus,Grey,2016
JM17XCV,mercedes-a-class,Silver,2017
JMH231I,toyota-corolla,Purple,1974
JMU135H,dacia-sandero,Blue,1975
JN03NUH,ford-focus,Green,2003
JN08HTK,suzuki-vitara,Silver,2008
JN10EXT,suzuki-swift,Silver,2010
JN11DGN,mercedes-a-class,Red,2011
JN13WMA,volkswagen-scirocco,Orange,2013
JN15GXV,vauxhall-corsa,Silver,2015
JN20KGA,ford-focus,Purple,2020
JNK744E,ford-fiesta,White,1978
JNU384J,seat-leon,Yellow,1973
JNW985L,ford-fiesta,Gold,1971
JP05FAU,volkswagen-polo,Grey,2005
JP08VEN,vauxhall-corsa,Yellow,2008
JPC301K,volkswagen-cc,Grey,1972
JPM881B,mercedes-e-class,Orange,1981
JR06RTL,volkswagen-golf,Grey,2006
JR14ETB,bmw-5-series,Silver,2014
JR20KCM,audi-a4,Orange,2020
JRK507H,suzuki-ignis,Gold,1975
JT02BJT,ford-ka,Red,2002
JT04BLG,ford-mondeo,Turquoise,2004
JT06RJL,volkswagen-golf,Grey,2006
JTU488K,vauxhall-vectra,Orange,1972
JTW914H,honda-cr-z,Gold,1975
JTX363E,kia-rio,Silver,1978
JU02BEL,jaguar-xf-series,Grey,2002
JU15BEC,nissan-micra,Gold,2015
JU17EDU,toyota-auris,Gold,2017
JUG871H,skoda-yeti,Yellow,1975
JUH781F,hyundai-i10,Blue,1977
JUU473C,land-rover-range-rover,Gold,1980
JV03YGT,volvo-v40,Green,2003
JV04GDM,renault-clio,Orange,2004
JV07HUC,citroen-c4,Red,2007
JV20WGM,audi-a8,Green,2020
JV20XRD,land-rover-discovery,Red,2020
JVG800L,jeep-renegade,White,1971
JVH711D,ford-c-max,Red,1979
JVR844D,peugeot-3008,White,1979
JVX998H,mazda-mx-5,Grey,1975
JW02MLG,vauxhall-corsa,Red,2002
JW09GPD,renault-megane,White,2009
JW10FJP,vauxhall-astra,Grey,2010
JW11PPB,volkswagen-golf,Gold,2011
JW13DFU,audi-a6,White,2013
JW15EHH,toyota-aygo,Silver,2015
JWG949F,land-rover-discovery,White,1977
JWT789B,audi-q3,Grey,1981
JX05BTE,nissan-qashqai,Red,2005
JX12PBR,renault-trafic,Silver,2012
JXA394L,suzuki-splash,Red,1971
JXE829H,volkswagen-tiguan,Silver,1975
JXM672D,ford-ka,Purple,1979
JXN102K,honda-jazz,White,1972
JXV416B,vauxhall-astra,Red,1981
JXV531H,land-rover-discovery,Yellow,1975
JY06RET,vauxhall-corsa,Turquoise,2006
JY08LRY,ford-mustang,Blue,2008
JY12VWM,toyota-yaris,Red,2012
JY15TVN,mercedes-e-class,Red,2015
JY19CJH,kia-rio,Gold,2019
JYN108G,mercedes-c-class,Grey,1976
K109BPV,ford-focus,Orange,1991
K160MBY,rover-75,Red,1991
K178VBH,kia-venga,Orange,1991
K183BUU,peugeot-2008,Red,1991
K214VMJ,mercedes-c-class,Purple,1991
K219RKY,volkswagen-golf,Green,1991
K223BXD,chevrolet-captiva,White,1991
K233TEF,mercedes-e-class,Yellow,1991
K265CLF,mercedes-cla-class,Silver,1991
K323JYD,ford-fiesta,Yellow,1991
K334BWN,ford-fusion,Green,1991
K350NEF,volkswagen-golf,Yellow,1991
K359WDV,land-rover-discovery,Grey,1991
K360GNK,ford-fiesta,Blue,1991
K375VEY,citroen-c3,Gold,1991
K379TKV,vauxhall-corsa,Red,1991
K387YCC,seat-leon,Green,1991
K395KUU,skoda-fabia,Yellow,1991
K408NNC,volkswagen-passat,Red,1991
K409GHT,mini-cooper,Black,1991
K411FBR,ford-fiesta,Grey,1991
K415MAJ,bmw-3-series,Gold,1991
K426RWG,skoda-octavia,White,1991
K433YMM,mazda-mx-5,White,1991
K437TPT,volkswagen-golf,Gold,1991
K438WVL,honda-accord,Green,1991
K443CYV,mini-cooper,Yellow,1991
K451DYB,vauxhall-meriva,Blue,1991
K460HXJ,citroen-berlingo,Purple,1991
K461MXC,vauxhall-zafira,Gold,1991
K461NVP,vauxhall-astra,Gold,1991
K479CUK,volkswagen-polo,White,1991
K480HET,vauxhall-astra,Silver,1991
K489UVL,honda-crv,Silver,1991
K499LDW,volvo-v40,Black,1991
K503MLB,honda-civic,Purple,1991
K505LHT,toyota-c-hr,Yellow,1991
K508LNT,kia-sportage,Gold,1991
K509EVR,bmw-x3,Orange,1991
K526ADH,vauxhall-astra,Orange,1991
K536END,vauxhall-insignia,Orange,1991
K541RGM,ford-focus,Orange,1991
K546NPJ,volkswagen-up,Purple,1991
K549APY,saab-9-5,Grey,1991
K556EHV,ford-focus,Turquoise,1991
K568AJM,land-rover-freelander,Turquoise,1991
K569NJD,mercedes-slk-class,Silver,1991
K576CRN,toyota-prius,Silver,1991
K579WFB,skoda-fabia,Black,1991
K584LKH,volkswagen-tiguan,Grey,1991
K593PFG,ford-focus,Green,1991
K605CAU,suzuki-celerio,Black,1991
K612TNE,mini-cooper,Blue,1991
K613PJL,volkswagen-golf,Green,1991
K614KBN,bmw-3-series,Red,1991
K630WVW,mazda-6,Blue,1991
K644PWP,ford-ka,White,1991
K662RGT,honda-civic,Silver,1991
K663YAH,ford-fiesta,Silver,1991
K667YWF,dacia-sandero,Green,1991
K690JDG,vauxhall-adam,Black,1991
K690KRR,bmw-1-series,Black,1991
K691FRX,mini-countryman,Orange,1991
K693PUL,ford-kuga,Blue,1991
K694TXJ,nissan-note,Black,1991
K701LMF,land-rover-freelander,Yellow,1991
K710NLR,vauxhall-zafira,Silver,1991
K712VUE,audi-a3,Black,1991
K726GBW,volkswagen-polo,Red,1991
K731MGB,ford-mondeo,Yellow,1991
K745VNC,mini-countryman,Turquoise,1991
K748KMW,honda-civic,Black,1991
K749WFK,peugeot-4007,Orange,1991
K751KXB,lexus-nx300,Grey,1991
K787DDV,mercedes-e-class,Gold,1991
K810EWY,toyota-c-hr,Gold,1991
K820PHJ,volkswagen-golf,Gold,1991
K825ANN,mini-one,Green,1991
K827EEX,nissan-qashqai,Purple,1991
K835MMM,volkswagen-polo,Grey,1991
K835PDD,land-rover-range-rover,Orange,1991
K835THR,smart-fortwo,Gold,1991
K838NNX,vauxhall-astra,Grey,1991
K865RJP,skoda-fabia,Grey,1991
K868DKL,mitsubishi-outlander,Grey,1991
K879RRN,vauxhall-meriva,Red,1991
K880UTJ,skoda-yeti,White,1991
K884WDH,mini-clubman,Orange,1991
K886XKK,vauxhall-corsa,Turquoise,1991
K891RVL,vauxhall-corsa,Green,1991
K903FYV,bmw-m5,Blue,1991
K909EXH,mini-one,Orange,1991
K913FCL,volkswagen-caravelle,Green,1991
K915VFJ,peugeot-407,Green,1991
K930FWW,volkswagen-up,Yellow,1991
K945DEP,seat-ateca,Gold,1991
K951EVP,volkswagen-passat,Purple,1991
K965XKW,volkswagen-tiguan,Purple,1991
K984ACY,mercedes-c-class,Red,1991
K985BJC,audi-a3,Yellow,1991
KA02GPU,peugeot-308,Red,2002
KA07CEY,ford-galaxy,Turquoise,2007
KA08UYE,vauxhall-corsa,Grey,2008
KA16FMD,vauxhall-agila,Silver,2016
KA17UVR,suzuki-vitara,Yellow,2017
KAJ787F,volkswagen-polo,Grey,1977
KAU108B,renault-grand-scenic,Orange,1981
KAV415F,mini-countryman,Grey,1977
KB02ENC,audi-a1,Turquoise,2002
KB04LWN,audi-a1,White,2004
KB08WBG,ford-fiesta,Red,2008
KB11RFL,vauxhall-zafira,Black,2011
KB12LAT,ford-independence,Green,2012
KB15LLB,ford-mondeo,Gold,2015
KB16ALX,citroen-c3,Yellow,2016
KB18ERP,ford-ecosport,Orange,2018
KC06FHT,toyota-prius,Green,2006
KC10AXW,volkswagen-golf,Silver,2010
KC11ECL,jaguar-xf-series,Blue,2011
KC15FDX,audi-a6,Gold,2015
KC17HRX,seat-leon,Grey,2017
KC20JVL,ford-c-max,Green,2020
KC20LLL,hillman-imp,Yellow,2020
KD05CYB,audi-a3,Green,2005
KD06NDH,citroen-xsara,Silver,2006
KD14BAN,toyota-auris,Yellow,2014
KD18WPF,toyota-yaris,Turquoise,2018
KD19HNY,volkswagen-t-roc,Orange,2019
KD19LRN,vauxhall-astra,Green,2019
KD20EFN,volkswagen-polo,Silver,2020
KDH112D,vauxhall-mokka,Yellow,1979
KDM656F,daihatsu-sirion,Gold,1977
KE02MAF,skoda-fabia,Silver,2002
KE04XDP,ford-kuga,Purple,2004
KE11WNL,honda-jazz,Silver,2011
KE18FPC,honda-jazz,Orange,2018
KEC504H,bmw-x5,Turquoise,1975
KEJ991I,fiat-500x,Gold,1974
KEN567D,citroen-c4,Black,1979
KEY463E,mercedes-slk-class,Turquoise,1978
KF05EDA,bmw-i3,Green,2005
KF05EMT,volkswagen-golf,Blue,2005
KF06PDY,volkswagen-polo,White,2006
KF13CBK,peugeot-108,Gold,2013
KF18CUC,mercedes-a-class,Purple,2018
KFD362C,citroen-c4,Purple,1980
KFD625C,mini-cooper,Blue,1980
KG16RKD,bmw-x2,Green,2016
KG17RWN,audi-a4,Gold,2017
KGE736C,renault-megane,Grey,1980
KGN526H,rover-25,Purple,1975
KH02BMA,fiat-panda,Silver,2002
KH02XYP,mazda-6,Black,2002
KH03JXL,skoda-fabia,Orange,2003
KH15YBW,ford-c-max,Green,2015
KH16KUM,bmw-4-series,Silver,2016
KHG824J,honda-civic,Orange,1973
KHV324K,vauxhall-corsa,Orange,1972
KJ03HGH,mercedes-ml-class,Green,2003
KJ10MTE,volkswagen-polo,Orange,2010
KJ12MJV,peugeot-3008,Silver,2012
KJ14VDK,mercedes-a-class,Turquoise,2014
KJK250K,hyundai-getz,Grey,1972
KK06BUE,vauxhall-zafira,Purple,2006
KK06UCP,hyundai-i10,Yellow,2006
KK16YMC,citroen-xsara,Green,2016
KK18KLF,volkswagen-golf,Gold,2018
KK19HPH,ford-fiesta,Gold,2019
KK19HXL,volkswagen-up,White,2019
KKC322L,mercedes-e-class,Silver,1971
KKE194I,hyundai-i10,Grey,1974
KKX583J,ford-focus,Yellow,1973
KL11AJJ,citroen-c5,Green,2011
KL15BHM,skoda-octavia,Green,2015
KL18KLH,audi-q5,Green,2018
KL19AHW,renault-wind-roadster,Silver,2019
KLL476D,jeep-renegade,Black,1979
KLL949J,skoda-yeti,Purple,1973
KLP902D,vauxhall-corsa,Red,1979
KM01APN,mini-countryman,Yellow,2001
KM13URN,suzuki-alto,Silver,2013
KMA945J,volkswagen-polo,Turquoise,1973
KMB381E,vauxhall-grandland,Red,1978
KML297I,ford-fiesta,Orange,1974
KML852E,jaguar-xf-series,White,1978
KMR868L,skoda-octavia,Gold,1971
KN04YKD,honda-civic,White,2004
KN10DRU,dacia-sandero,White,2010
KN17HHD,mitsubishi-colt,Yellow,2017
KN19VCV,seat-leon,Black,2019
KN20JYY,peugeot-2008,Red,2020
KNG197I,land-rover-range-rover,Grey,1974
KNJ644D,mazda-2,Orange,1979
KNP545L,porsche-cayenne,Turquoise,1971
KP06YNK,mercedes-a-class,Gold,2006
KPD143C,jaguar-e-pace,White,1980
KPH461K,mercedes-c-class,Orange,1972
KR10WLJ,land-rover-range-rover,Red,2010
KR16UWC,audi-a3,Yellow,2016
KR18AWW,nissan-qashqai,Turquoise,2018
KR19CBG,volkswagen-polo,Purple,2019
KRE969L,toyota-yaris,Gold,1971
KRF896J,vauxhall-zafira,Green,1973
KRN644C,lexus-gs300,Grey,1980
KT03MCV,honda-crv,Red,2003
KT07EMV,volkswagen-sharan,Gold,2007
KT13RBP,peugeot-207,Blue,2013
KTW540J,porsche-718,Black,1973
KU04YWT,mazda-cx3,Silver,2004
KU05XPH,volkswagen-golf,Green,2005
KU08JYU,peugeot-2008,Turquoise,2008
KU10HTW,vauxhall-meriva,Blue,2010
KU10JXU,vauxhall-corsa,Grey,2010
KU11EHV,audi-a1,Blue,2011
KUL460C,ford-fiesta,Grey,1980
KUR641I,peugeot-partner,Turquoise,1974
KUX743L,mazda-6,Blue,1971
KUY102L,nissan-qashqai,Grey,1971
KV17MWB,toyota-rav4,Black,2017
KV18PFA,ford-fiesta,Turquoise,2018
KVK787D,mini-cooper,Yellow,1979
KVK943B,volkswagen-up,Green,1981
KVT397F,mercedes-190,Yellow,1977
KW11VNT,vauxhall-corsa,Gold,2011
KW16UTE,mini-cooper,Purple,2016
KW16YBC,mercedes-a-class,Orange,2016
KWJ111G,nissan-micra,Red,1976
KX02FDR,mini-cooper,Black,2002
KX02JCH,toyota-aygo,Turquoise,2002
KX13HCY,vauxhall-corsa,Orange,2013
KX16BPW,mazda-mx-5,Black,2016
KX19YTB,kia-sportage,Grey,2019
KX20LLJ,mercedes-a-class,Gold,2020
KX20RGE,vauxhall-corsa,Black,2020
KXA161G,ford-focus,Blue,1976
KXB756C,ford-fiesta,Yellow,1980
KXJ429E,land-rover-discovery,Red,1978
KY01JYY,volkswagen-tiguan,White,2001
KY03LHJ,vauxhall-meriva,Purple,2003
KY04WNU,vauxhall-astra,Black,2004
KY13AYJ,audi-a3,Red,2013
KYH469K,audi-a3,Green,1972
KYK180B,mercedes-a-class,Yellow,1981
L113ULT,vauxhall-mokka,Black,1990
L115WLL,kia-sportage,Green,1990
L117ULF,ford-focus,Blue,1990
L143KDR,peugeot-206,White,1990
L153BXW,mercedes-a-class,Black,1990
L163UGB,volkswagen-golf,Orange,1990
L166ADF,mercedes-gla-class,Yellow,1990
L170ADH,citroen-berlingo,Silver,1990
L176NRE,smart-forfour,Purple,1990
L193JLM,ford-kuga,Red,1990
L193PDG,volkswagen-golf,Orange,1990
L195REK,renault-clio,Red,1990
L199HGK,vauxhall-insignia,Blue,1990
L200GTY,peugeot-108,Green,1990
L201GAB,hyundai-i20,Purple,1990
L209VAA,citroen-c4,Turquoise,1990
L210MPN,peugeot-807,Red,1990
L228KEB,mercedes-a-class,Grey,1990
L239NDW,volkswagen-polo,Silver,1990
L258YUH,mercedes-glc-class,Turquoise,1990
L279BNG,ford-fiesta,Orange,1990
L304BJW,honda-crv,Red,1990
L306JET,honda-crv,Purple,1990
L307HCD,ford-focus,Purple,1990
L309GHH,mercedes-a-class,Purple,1990
L323HDU,mini-cooper,Purple,1990
L333TWE,jaguar-f-pace,Red,1990
L341RFE,peugeot-508,Yellow,1990
L348LPN,volvo-c70,Yellow,1990
L367UDA,land-rover-discovery,Red,1990
L375HBN,seat-ibiza,Turquoise,1990
L380KVN,peugeot-207,Turquoise,1990
L392LUR,suzuki-sx4,Purple,1990
L400BGH,ford-focus,Orange,1990
L419TRM,vauxhall-mokka,Gold,1990
L420DAV,kia-picanto,Grey,1990
L421MCG,bmw-x3,White,1990
L450RWU,suzuki-alto,Silver,1990
L465NPU,mercedes-s-class,Silver,1990
L466JHE,volkswagen-tiguan,Gold,1990
L481RUN,volkswagen-golf,White,1990
L495EJR,mg-tf,Grey,1990
L512WNA,suzuki-swift,Black,1990
L522CTF,vauxhall-crossland,Turquoise,1990
L557MAT,suzuki-swift,White,1990
L577BKL,vauxhall-adam,Turquoise,1990
L596YDM,ford-focus,Grey,1990
L607ENF,mitsubishi-outlander,Orange,1990
L612JYM,toyota-prius,Blue,1990
L624NFA,nissan-almera,Green,1990
L638NBM,jaguar-xe-series,Orange,1990
L661VYB,skoda-octavia,Green,1990
L664XUC,kia-ceed,Grey,1990
L670MEH,bmw-x3,Purple,1990
L672CJD,volkswagen-touareg,Green,1990
L673AGN,audi-a4,White,1990
L685CYM,renault-captur,Yellow,1990
L700ALH,vauxhall-insignia,Grey,1990
L701KGK,volkswagen-jetta,Purple,1990
L705GGM,vauxhall-corsa,Blue,1990
L751FYY,citroen-berlingo,Grey,1990
L754APA,ford-focus,Black,1990
L773WAL,mercedes-c-class,Green,1990
L784UPD,fiat-500,Green,1990
L787WJU,ford-fiesta,Gold,1990
L792EAM,ford-s-max,Turquoise,1990
L792XNT,citroen-c3,Green,1990
L793PXE,bentley-continental,Green,1990
L824XUD,mercedes-c-class,Gold,1990
L844LXH,mercedes-c-class,Purple,1990
L883CWU,audi-a4,Red,1990
L885CPN,vauxhall-corsa,Gold,1990
L894KXK,volkswagen-golf,Black,1990
L895TPK,kia-rio,Silver,1990
L924DXJ,ford-fiesta,Yellow,1990
L944VAE,skoda-fabia,Yellow,1990
L951RGD,toyota-yaris,Turquoise,1990
L971XPK,land-rover-discovery,Green,1990
L981UDJ,audi-a6,Silver,1990
L982UFP,land-rover-range-rover,Grey,1990
L989DLH,volkswagen-golf,Yellow,1990
L993URR,seat-ateca,Yellow,1990
LA04FFM,nissan-x-trail,Yellow,2004
LA05HHJ,fiat-punto,Yellow,2005
LA08RVP,vauxhall-astra,Silver,2008
LA15XFP,ford-fiesta,Black,2015
LA16CRV,ford-fiesta,Orange,2016
LAH336D,bmw-3-series,Red,1979
LB03RUL,ford-focus,Blue,2003
LB07VBU,mini-one,Red,2007
LB13AED,ford-ecosport,Silver,2013
LB16KFH,toyota-yaris,White,2016
LB18JUK,vauxhall-astra,Red,2018
LB20XPD,kia-sorento,Turquoise,2020
LBJ338J,volkswagen-bora,Yellow,1973
LBU744F,toyota-rav4,Orange,1977
LBX880G,citroen-c3,Blue,1976
LC01BEC,suzuki-swift,Turquoise,2001
LC02AUM,seat-ateca,Purple,2002
LC02DAW,honda-hr-v,Grey,2002
LC03DGX,nissan-qashqai,Turquoise,2003
LC03DRD,honda-civic,Yellow,2003
LC14DEW,vauxhall-corsa,Purple,2014
LCA336B,volkswagen-golf,Grey,1981
LCB118C,mercedes-glc-class,Yellow,1980
LCB322D,ford-fiesta,Gold,1979
LCD965C,land-rover-range-rover,White,1980
LD03AUJ,audi-ttrs,Silver,2003
LD03REG,land-rover-range-rover,Black,2003
LD03VYH,toyota-yaris,Grey,2003
LD04YDJ,honda-jazz,White,2004
LD06AXN,volkswagen-golf,Red,2006
LD18HAG,hyundai-i10,Silver,2018
LDJ266D,jeep-cherokee,Orange,1979
LDJ647C,vauxhall-corsa,White,1980
LE01RYM,seat-leon,White,2001
LE06NRU,land-rover-discovery,Red,2006
LE11ABF,mercedes-c-class,Blue,2011
LE14XKD,fiat-panda,Green,2014
LEH699E,ford-galaxy,Gold,1978
LF11YBX,bmw-5-series,White,2011
LF18DMJ,toyota-yaris,Orange,2018
LF20AUT,nissan-juke,Grey,2020
LF20HAF,saab-9-5,Gold,2020
LFE552F,suzuki-vitara,Grey,1977
LFN452E,vauxhall-astra,Gold,1978
LG03YPR,volkswagen-polo,Orange,2003
LG05FFT,ford-tourneo,Silver,2005
LG05WHY,vauxhall-astra,Orange,2005
LG08ATV,nissan-juke,Gold,2008
LH03DXK,citroen-berlingo,Turquoise,2003
LH03MLC,lexus-gs-450,White,2003
LH13LWB,honda-civic,Silver,2013
LH18NBE,nissan-micra,Black,2018
LH20YDM,bmw-4-series,Black,2020
LHH606G,bmw-3-series,Black,1976
LJ11XFJ,honda-crv,Grey,2011
LJ17UBY,nissan-note,Red,2017
LJA772B,seat-leon,Orange,1981
LK04LTM,audi-a4,Red,2004
LK04RAV,ford-fiesta,Green,2004
LK05UDL,kia-picanto,Yellow,2005
LK06PXE,volkswagen-golf,Purple,2006
LK08UKT,ford-kuga,Green,2008
LK09JRD,mini-cooper,Silver,2009
LK12XWJ,mercedes-ml-class,Gold,2012
LK14WBY,volkswagen-golf,Grey,2014
LK17VDK,peugeot-308,White,2017
LK18AAA,vauxhall-adam,Black,2018
LK19JDH,bmw-3-series,Silver,2019
LK20ETM,renault-captur,Turquoise,2020
LKD352B,renault-espace,Black,1981
LKN882H,volkswagen-touran,Purple,1975
LKR919D,ford-fiesta,Turquoise,1979
LKY147H,volkswagen-golf,Gold,1975
LL07TMF,suzuki-celerio,Turquoise,2007
LL09HAH,mercedes-a-class,Red,2009
LL10RDB,peugeot-2008,Gold,2010
LL15RFB,vauxhall-meriva,Silver,2015
LL18VLP,renault-clio,Yellow,2018
LLY699G,volvo-xc60,White,1976
LM01JVJ,volkswagen-golf,Yellow,2001
LM04DCY,vauxhall-corsa,Red,2004
LM06BNW,chevrolet-matiz,Green,2006
LM06GJJ,mercedes-a-class,Purple,2006
LM15FGD,volkswagen-golf,Gold,2015
LM20XEB,vauxhall-antara,Purple,2020
LMP412E,bmw-3-series,Green,1978
LMT400L,ford-focus,Grey,1971
LN05VAJ,peugeot-108,White,2005
LN18RHT,bmw-3-series,Green,2018
LN18UJK,audi-q3,Turquoise,2018
LNL777C,hyundai-tucson,Gold,1980
LNT659F,mini-cooper,Purple,1977
LNT707L,mini-countryman,Green,1971
LP02FUR,nissan-juke,Turquoise,2002
LP05BUM,hyundai-ix35,Black,2005
LP15DMD,renault-espace,Red,2015
LP18VWN,jaguar-xf-series,Purple,2018
LPP456D,volkswagen-polo,Purple,1979
LR03HNG,audi-a4,Orange,2003
LR04RLR,mercedes-c-class,Red,2004
LR13ADB,volkswagen-golf,White,2013
LR13WVA,volkswagen-golf,Turquoise,2013
LR14NPP,rover-mini,White,2014
LR15FHU,ford-focus,Yellow,2015
LR15RLR,volvo-940,Purple,2015
LR18UNJ,seat-ibiza,White,2018
LRM463D,bmw-x3,Blue,1979
LRP884C,nissan-juke,Grey,1980
LRP888K,bmw-6-series,Blue,1972
LRR126L,ford-focus,Turquoise,1971
LT02FVH,volkswagen-passat,Gold,2002
LT08MXU,kia-picanto,White,2008
LT11RUD,ford-fiesta,Blue,2011
LT13YNY,vauxhall-corsa,Turquoise,2013
LT19MBH,mercedes-c-class,Orange,2019
LTF199F,ford-mondeo,Silver,1977
LTH527J,bentley-flying-spur,Orange,1973
LTK311H,vauxhall-meriva,Gold,1975
LTW205I,land-rover-freelander,Purple,1974
LU01MTA,bmw-z4,Grey,2001
LU03DTJ,kia-sportage,White,2003
LU03XDJ,volkswagen-jetta,Purple,2003
LU04NVF,citroen-c3,Black,2004
